1299,1,54,8,2,62,15,56,1,2,108.00,7316.00,54.00,30493.00
1300,16,41,16,2,68,8,60,0,1,292.00,2722.00,292.00,58620.00
1301,16,59,15,4,62,26,81,0,1,208.00,2472.00,208.00,63860.00
1302,4,14,4,3,116,10,89,0,2,122.00,13776.00,61.00,62634.00
1303,19,38,7,2,223,5,56,0,4,937.00,17995.00,234.25,80991.00
1304,27,11,4,1,101,7,19,0,4,727.00,7261.00,181.75,.00
1305,16,5,4,2,123,35,38,1,3,1088.00,8827.00,362.66,.00
1306,1,50,8,3,83,16,75,0,1,544.00,3148.00,544.00,.00
1307,16,55,8,1,69,14,94,0,2,159.00,8256.00,79.50,62902.00
1308,16,23,15,4,88,6,97,0,1,422.00,3548.00,422.00,76114.00
1309,11,15,15,2,82,24,86,0,2,588.00,21172.00,294.00,.00
1310,1,13,6,4,64,26,8,4,8,460.00,4241.00,57.50,19834.00
1311,30,28,16,2,108,2,55,1,1,525.00,3920.00,525.00,.00
1312,23,50,4,4,177,35,90,0,7,849.00,14226.00,121.28,65726.00
1313,1,21,5,1,112,15,63,0,3,585.00,8438.00,195.00,25539.00
1314,17,13,16,4,67,4,25,0,9,321.00,5271.00,35.66,32653.00
1315,35,40,14,2,67,20,68,0,2,282.00,7858.00,141.00,20532.00
1316,2,23,8,1,64,1,64,0,2,9.00,22693.00,4.50,71879.00
1317,2,49,15,3,63,18,74,0,1,302.00,2452.00,302.00,30216.00
1318,16,3,6,2,67,16,56,0,2,321.00,22806.00,160.50,10337.00
1319,1,46,15,4,78,17,37,3,7,374.00,5971.00,53.42,52018.00
1320,4,4,8,3,68,13,79,0,1,315.00,2731.00,315.00,43386.00
1321,1,10,6,4,85,20,61,4,1,541.00,3259.00,541.00,52782.00
1322,25,47,15,1,84,32,96,0,4,847.00,5658.00,211.75,.00
1323,15,18,9,3,67,24,19,0,1,321.00,2683.00,321.00,84895.00
1324,16,56,15,4,67,29,39,0,2,284.00,8044.00,142.00,71391.00
1325,1,10,15,2,72,6,13,2,7,594.00,5111.00,84.85,.00
1326,30,40,15,4,66,14,11,0,1,159.00,2667.00,159.00,94041.00
1327,16,17,16,3,96,8,41,0,8,460.00,7761.00,57.50,43137.00
1328,7,42,15,3,66,31,69,4,6,316.00,4834.00,52.66,38713.00
1329,11,12,8,4,71,3,32,0,1,18.00,2771.00,18.00,50071.00
1330,1,9,4,4,134,32,55,0,2,735.00,16265.00,367.50,85322.00
1331,11,16,15,3,74,23,0,0,8,787.00,5780.00,98.37,51066.00
1332,17,8,5,2,150,32,20,0,8,1080.00,10242.00,135.00,.00
1333,32,50,13,4,102,24,43,0,1,615.00,4082.00,615.00,57506.00
1334,16,34,8,4,79,15,83,0,5,286.00,6031.00,57.20,49539.00
1335,1,4,15,3,114,23,44,0,9,137.00,9152.00,15.22,60423.00
1336,30,30,9,2,68,17,77,0,7,326.00,5499.00,46.57,88768.00
1337,14,33,15,4,73,6,85,0,2,350.00,8622.00,175.00,97361.00
1338,17,30,14,4,70,27,24,3,3,432.00,4448.00,144.00,.00
1339,16,15,15,2,94,1,39,0,1,451.00,3755.00,451.00,56178.00
1340,16,26,6,4,71,16,37,0,3,71.00,5659.00,23.66,69387.00
1341,11,20,5,4,119,11,9,0,2,571.00,13466.00,285.50,11432.00
1342,15,14,6,2,64,3,45,0,8,307.00,5168.00,38.37,81182.00
1343,35,10,17,4,187,1,7,0,2,1346.00,19957.00,673.00,.00
1344,1,21,6,4,61,0,62,0,1,691.00,2132.00,691.00,.00
1345,16,46,4,4,114,24,10,3,9,133.00,8838.00,14.77,82664.00
1346,16,58,15,4,69,23,52,0,9,378.00,5205.00,42.00,25237.00
1347,17,38,5,2,112,11,59,0,8,419.00,8835.00,52.37,22373.00
1348,14,8,15,2,79,14,28,0,1,379.00,3096.00,379.00,21604.00
1349,7,55,12,3,124,32,75,0,1,250.00,4569.00,250.00,.00
1350,16,44,4,1,126,13,91,0,1,694.00,4715.00,694.00,.00
1351,1,6,15,4,95,12,17,1,6,185.00,7519.00,30.83,96306.00
1352,34,11,15,4,71,13,3,0,2,511.00,24127.00,255.50,14072.00
1353,7,36,15,3,80,4,98,0,1,384.00,3226.00,384.00,83252.00
1354,11,41,8,2,72,3,62,0,5,196.00,5781.00,39.20,69512.00
1355,35,27,15,4,83,8,88,0,7,398.00,6438.00,56.85,19831.00
1356,7,32,15,1,64,23,19,0,2,268.00,7582.00,134.00,64801.00
1357,16,44,15,1,72,24,48,0,1,332.00,2853.00,332.00,38798.00
1358,19,34,15,3,65,1,0,0,1,312.00,2514.00,312.00,24744.00
1359,16,8,5,2,154,13,7,0,5,739.00,12269.00,147.80,60774.00
1360,1,22,4,4,118,20,19,0,3,1380.00,8708.00,460.00,.00
1361,17,43,15,2,72,14,53,0,2,424.00,8105.00,212.00,17920.00
1362,7,24,15,3,71,17,48,0,6,29.00,5592.00,4.83,71811.00
1363,13,31,15,4,83,3,72,3,1,326.00,3237.00,326.00,60244.00
1364,16,11,9,3,73,9,83,0,6,525.00,4966.00,87.50,.00
1365,7,24,6,1,64,21,47,0,9,300.00,5166.00,33.33,80797.00
1366,34,26,7,2,196,30,81,0,1,798.00,7778.00,798.00,63786.00
1367,16,54,12,2,108,3,44,0,3,369.00,8646.00,123.00,64125.00
1368,11,1,4,4,197,25,79,0,7,1404.00,15394.00,200.57,35822.00
1369,25,16,4,3,109,0,5,0,3,523.00,7687.00,174.33,.00
1370,18,20,15,2,94,6,86,0,3,331.00,7501.00,110.33,38874.00
1371,11,23,15,4,111,18,63,0,1,60.00,4376.00,60.00,63774.00
1372,16,52,4,2,110,20,51,0,2,528.00,26232.00,264.00,35868.00
1373,1,45,4,4,118,29,45,0,2,566.00,20957.00,283.00,.00
1374,16,51,15,4,63,1,73,0,1,302.00,2444.00,302.00,48473.00
1375,35,34,9,2,85,19,23,0,3,408.00,6864.00,136.00,96832.00
1376,16,42,15,2,71,4,69,1,1,238.00,2847.00,238.00,96357.00
1377,35,57,15,3,67,20,55,1,2,482.00,19668.00,241.00,.00
1378,2,1,14,3,82,9,21,0,1,590.00,2996.00,590.00,.00
1379,19,46,15,2,67,21,77,0,2,301.00,7981.00,150.50,40639.00
1380,21,8,15,1,64,35,12,2,1,162.00,2548.00,162.00,43731.00
1381,35,33,15,4,65,11,34,0,1,15.00,2595.00,15.00,47234.00
1382,13,23,2,3,126,23,52,0,3,886.00,9486.00,295.33,25322.00
1383,2,41,9,4,85,3,72,0,1,408.00,3371.00,408.00,86689.00
1384,16,3,4,3,102,34,37,0,2,694.00,12105.00,347.00,33345.00
1385,19,15,15,1,78,7,65,3,6,374.00,4518.00,62.33,.00
1386,10,24,4,3,119,0,71,0,1,571.00,4755.00,571.00,21808.00
1387,17,25,9,1,97,12,24,0,2,465.00,10759.00,232.50,.00
1388,14,59,8,4,62,0,59,0,2,257.00,11981.00,128.50,21514.00
1389,35,57,8,4,99,16,20,0,1,475.00,3402.00,475.00,.00
1390,19,34,6,2,79,2,47,0,1,379.00,3145.00,379.00,52082.00
1391,11,12,15,3,62,1,99,0,5,80.00,4984.00,16.00,86305.00
1392,14,30,6,4,65,9,81,0,3,312.00,5096.00,104.00,22886.00
1393,1,54,6,2,65,16,0,0,1,724.00,2467.00,724.00,19352.00
1394,11,48,6,4,81,15,22,3,2,548.00,8915.00,274.00,31991.00
1395,17,36,8,1,67,29,88,0,2,321.00,7296.00,160.50,.00
1396,11,50,15,4,61,9,94,0,1,111.00,2432.00,111.00,28519.00
1397,17,38,15,4,63,6,64,0,1,367.00,2429.00,367.00,26736.00
1398,34,40,15,2,70,22,37,1,2,127.00,8409.00,63.50,53986.00
1399,15,8,15,4,96,28,44,0,1,291.00,3776.00,291.00,20101.00
1400,19,33,6,1,74,17,15,0,8,532.00,5274.00,66.50,10629.00
1401,17,24,8,4,62,1,64,0,3,446.00,4159.00,148.66,.00
1402,1,52,15,4,67,33,83,0,6,321.00,5284.00,53.50,61542.00
1403,11,54,6,3,63,4,8,2,2,302.00,7367.00,151.00,25318.00
1404,30,10,6,2,68,1,88,1,1,541.00,2688.00,541.00,32808.00
1405,25,9,7,3,208,31,63,0,6,998.00,16705.00,166.33,74900.00
1406,4,46,6,4,69,6,42,0,2,331.00,7950.00,165.50,26189.00
1407,14,37,18,4,225,26,53,0,2,1620.00,22062.00,810.00,.00
1408,17,26,15,4,65,23,39,1,4,74.00,5207.00,18.50,81839.00
1409,34,21,9,2,98,29,89,0,6,470.00,7426.00,78.33,19634.00
1410,35,48,15,4,63,32,19,0,2,302.00,7019.00,151.00,26806.00
1411,4,57,15,3,61,5,51,0,7,439.00,4242.00,62.71,.00
1412,1,42,4,4,121,5,87,0,1,486.00,4823.00,486.00,58946.00
1413,34,38,15,4,102,6,74,3,9,216.00,7325.00,24.00,20757.00
1414,17,24,12,2,107,13,17,0,5,513.00,7999.00,102.60,.00
1415,16,58,16,1,83,23,11,0,1,398.00,2989.00,398.00,.00
1416,1,32,8,4,118,28,22,2,1,373.00,4670.00,373.00,69921.00
1417,23,27,16,1,74,6,92,0,2,355.00,17666.00,177.50,.00
1418,31,30,9,2,65,33,17,0,1,312.00,2601.00,312.00,80584.00
1419,27,2,15,2,62,0,99,0,8,297.00,4969.00,37.12,62365.00
1420,4,23,15,3,64,32,60,1,1,251.00,2242.00,251.00,12131.00
1421,17,10,15,2,65,16,93,0,1,572.00,2397.00,572.00,22283.00
1422,31,34,6,3,74,18,24,0,3,355.00,5931.00,118.33,56617.00
1423,1,10,15,1,72,14,29,0,2,709.00,20842.00,354.50,.00
1424,1,2,4,3,135,9,6,0,9,526.00,10954.00,58.44,89892.00
1425,7,46,15,2,88,5,79,0,6,404.00,7109.00,67.33,92423.00
1426,35,44,6,4,109,20,56,0,1,523.00,4236.00,523.00,25866.00
1427,2,7,15,4,65,15,58,0,1,156.00,2514.00,156.00,43860.00
1428,1,7,14,4,68,14,10,1,1,216.00,2697.00,216.00,60462.00
1429,32,40,4,4,110,0,0,0,1,156.00,4383.00,156.00,84491.00
1430,30,56,4,1,121,12,38,0,2,580.00,14627.00,290.00,40711.00
1431,25,34,15,4,93,29,63,0,1,669.00,3261.00,669.00,.00
1432,1,46,15,4,62,15,80,0,3,297.00,4777.00,99.00,.00
1433,35,4,4,1,139,14,10,0,1,236.00,5568.00,236.00,51489.00
1434,10,36,8,4,66,7,43,1,5,316.00,4636.00,63.20,26802.00
1435,18,6,12,3,112,0,77,0,1,662.00,4424.00,662.00,37800.00
1436,1,57,16,4,97,21,44,0,3,280.00,7781.00,93.33,57474.00
1437,4,29,16,2,65,7,14,0,6,129.00,4845.00,21.50,.00
1438,13,51,8,2,69,4,23,0,7,102.00,5515.00,14.57,75963.00
1439,31,28,18,3,191,29,6,0,1,202.00,7764.00,202.00,58419.00
1440,35,33,13,1,109,0,72,0,7,523.00,8496.00,74.71,24031.00
1441,9,50,15,4,83,3,44,0,7,537.00,6232.00,76.71,28334.00
1442,35,59,4,4,116,6,63,0,1,765.00,4303.00,765.00,.00
1443,11,34,16,3,63,35,59,3,3,639.00,4031.00,213.00,.00
1444,11,43,6,2,66,13,48,0,8,590.00,5218.00,73.75,21371.00
1445,30,48,8,4,81,8,12,2,1,494.00,3275.00,494.00,69263.00
1446,16,56,4,2,100,13,51,0,3,844.00,7998.00,281.33,29066.00
1447,17,10,4,3,124,30,66,1,2,597.00,14255.00,298.50,31027.00
1448,11,2,5,3,107,23,9,0,1,513.00,4277.00,513.00,77265.00
1449,26,18,15,2,67,10,75,0,7,482.00,4697.00,68.85,.00
1450,17,42,5,2,104,19,65,2,1,499.00,3451.00,499.00,.00
1451,25,11,14,2,67,19,16,0,1,351.00,2637.00,351.00,50512.00
1452,25,16,15,3,66,0,4,0,2,382.00,7705.00,191.00,25290.00
1453,30,29,14,3,65,16,33,1,1,125.00,2574.00,125.00,43846.00
1454,11,12,6,4,64,14,75,5,1,307.00,2389.00,307.00,58652.00
1455,25,46,15,2,74,15,78,0,1,355.00,2955.00,355.00,56502.00
1456,1,25,2,3,109,5,75,0,4,523.00,8789.00,130.75,22849.00
1457,25,40,8,2,96,12,35,1,2,844.00,23706.00,422.00,.00
1458,31,59,9,2,68,24,2,0,1,578.00,2750.00,578.00,93102.00
1459,15,41,15,2,84,34,13,0,1,344.00,3349.00,344.00,78092.00
1460,17,5,9,2,61,2,54,2,1,439.00,1918.00,439.00,.00
1461,4,43,4,4,112,20,57,0,9,797.00,8420.00,88.55,28617.00
1462,11,9,4,3,100,4,22,1,2,480.00,15114.00,240.00,28513.00
1463,34,49,4,2,115,2,75,0,2,828.00,12168.00,414.00,14973.00
1464,17,10,4,4,110,6,62,0,1,303.00,4428.00,303.00,58577.00
1465,19,8,15,4,62,5,0,0,2,38.00,7295.00,19.00,26849.00
1466,17,35,6,4,87,2,55,2,5,104.00,6920.00,20.80,67534.00
1467,31,9,6,2,72,18,30,3,2,430.00,7778.00,215.00,25970.00
1468,11,18,15,2,65,27,36,2,1,84.00,2537.00,84.00,56621.00
1469,3,20,16,3,64,11,56,0,1,288.00,2584.00,288.00,60942.00
1470,16,45,16,2,72,11,3,0,1,345.00,2719.00,345.00,14030.00
1471,1,29,15,2,76,7,16,0,2,364.00,21205.00,182.00,24930.00
1472,17,19,15,4,84,18,25,1,4,481.00,6265.00,120.25,.00
1473,17,59,4,4,134,24,86,3,5,643.00,8255.00,128.60,.00
1474,30,35,4,4,106,15,30,0,1,117.00,3837.00,117.00,.00
1475,22,55,8,3,64,24,99,0,2,81.00,7743.00,40.50,96961.00
1476,16,25,9,3,65,30,63,0,1,420.00,2578.00,420.00,34946.00
1477,26,44,15,3,71,29,70,0,1,398.00,2722.00,398.00,17576.00
1478,27,20,15,1,72,20,41,0,7,779.00,4784.00,111.28,.00
1479,7,22,8,4,65,9,31,0,2,312.00,21423.00,156.00,.00
1480,15,34,15,4,101,6,15,0,3,316.00,8024.00,105.33,95191.00
1481,16,40,4,1,118,0,1,0,1,134.00,4743.00,134.00,83413.00
1482,35,34,15,4,91,22,85,0,9,436.00,7294.00,48.44,76407.00
1483,16,34,6,2,80,17,44,1,1,384.00,3235.00,384.00,75690.00
1484,15,52,15,1,70,17,57,1,4,72.00,5490.00,18.00,49480.00
1485,1,55,15,4,71,30,69,1,1,345.00,2790.00,345.00,28786.00
1486,16,59,15,2,74,4,30,0,1,355.00,2774.00,355.00,.00
1487,7,29,15,2,74,22,31,0,1,355.00,2965.00,355.00,26472.00
1488,11,52,8,2,65,9,1,0,1,251.00,2619.00,251.00,93987.00
1489,13,58,4,1,118,14,78,0,2,1197.00,14057.00,598.50,36261.00
1490,16,29,14,1,67,32,10,0,3,343.00,5416.00,114.33,53249.00
1491,1,42,6,4,83,30,44,0,1,989.00,3040.00,989.00,.00
1492,11,55,14,3,69,30,8,0,1,16.00,2393.00,16.00,22981.00
1493,1,21,15,2,67,27,7,0,7,321.00,4582.00,45.85,.00
1494,25,57,15,3,92,4,83,2,3,662.00,6637.00,220.66,.00
1495,19,44,4,1,105,3,30,0,1,504.00,3561.00,504.00,.00
1496,14,23,14,2,105,3,92,0,1,504.00,3885.00,504.00,.00
1497,4,25,15,4,95,22,17,0,1,429.00,3669.00,429.00,.00
1498,28,27,15,4,61,11,39,0,2,439.00,11510.00,219.50,.00
1499,16,44,15,3,71,29,70,0,1,398.00,2722.00,398.00,17576.00
1500,24,35,15,4,70,27,22,0,1,139.00,2821.00,139.00,38977.00
1501,22,59,17,2,193,6,79,0,1,926.00,7546.00,926.00,31266.00
1502,28,29,6,1,105,8,29,0,5,661.00,8355.00,132.20,49564.00
1503,4,7,4,2,117,10,41,0,2,561.00,14191.00,280.50,25575.00
1504,4,29,6,4,66,17,12,0,3,468.00,5329.00,156.00,99839.00
1505,11,58,6,2,64,21,32,0,1,307.00,2519.00,307.00,41372.00
1506,34,34,15,4,66,5,74,0,2,316.00,13009.00,158.00,57591.00
1507,1,41,4,4,139,26,79,0,1,545.00,5555.00,545.00,51705.00
1508,1,53,14,4,76,16,91,0,3,214.00,6098.00,71.33,74257.00
1509,16,34,8,1,69,32,11,0,1,57.00,2712.00,57.00,58508.00
1510,19,12,14,3,64,7,44,0,2,307.00,17223.00,153.50,22346.00
1511,17,36,15,4,71,34,56,0,2,340.00,8404.00,170.00,48315.00
1512,2,14,4,2,138,8,31,0,1,666.00,5437.00,666.00,23339.00
1513,11,5,8,3,97,3,60,1,7,335.00,7661.00,47.85,66726.00
1514,30,50,4,4,109,25,61,2,1,523.00,3722.00,523.00,.00
1515,1,39,4,4,100,15,96,1,1,720.00,3460.00,720.00,.00
1516,16,39,4,2,107,2,74,0,3,289.00,8609.00,96.33,79090.00
1517,35,41,15,3,94,20,56,0,2,451.00,11211.00,225.50,41121.00
1518,10,42,6,2,72,9,71,0,3,174.00,5757.00,58.00,88997.00
1519,4,10,6,2,73,10,24,0,1,350.00,2685.00,350.00,20608.00
1520,1,35,15,3,70,3,52,0,2,336.00,8274.00,168.00,69011.00
1521,1,54,15,4,65,1,36,1,3,312.00,4458.00,104.00,17622.00
1522,35,33,4,3,105,35,46,0,9,2.00,8447.00,.22,61337.00
1523,7,32,17,1,183,24,63,0,1,1317.00,7126.00,1317.00,17483.00
1524,29,11,4,3,111,7,37,0,1,520.00,4472.00,520.00,53519.00
1525,16,43,15,2,72,1,24,0,1,241.00,2840.00,241.00,79181.00
1526,1,57,15,4,63,17,11,0,1,101.00,2509.00,101.00,33555.00
1527,1,5,15,2,72,26,12,3,2,345.00,7343.00,172.50,.00
1528,34,3,15,4,65,30,28,0,1,20.00,2623.00,20.00,80210.00
1529,16,56,8,3,68,8,70,0,2,272.00,10932.00,136.00,72462.00
1530,10,56,15,4,87,4,4,3,1,420.00,2659.00,420.00,.00
1531,17,57,6,4,67,4,26,0,2,321.00,8021.00,160.50,54292.00
1532,17,35,4,2,108,30,66,0,9,132.00,8617.00,14.66,48091.00
1533,35,14,6,2,63,6,12,0,2,302.00,6889.00,151.00,.00
1534,35,27,9,3,106,5,98,2,6,710.00,8391.00,118.33,40211.00
1535,7,14,4,1,101,31,23,2,2,484.00,36168.00,242.00,74140.00
1536,35,15,15,2,67,34,71,0,6,272.00,5349.00,45.33,89158.00
1537,35,31,14,4,96,27,94,0,2,192.00,23207.00,96.00,45039.00
1538,7,41,8,2,63,1,9,0,1,333.00,2395.00,333.00,21986.00
1539,35,13,15,2,85,2,20,0,3,376.00,6183.00,125.33,23712.00
1540,7,25,15,2,66,32,30,0,7,309.00,5332.00,44.14,68931.00
1541,11,35,4,4,185,0,84,0,2,888.00,58753.00,444.00,24964.00
1542,4,55,8,4,70,23,86,0,2,336.00,7271.00,168.00,20545.00
1543,10,30,9,4,94,3,38,0,1,451.00,3808.00,451.00,94903.00
1544,4,59,8,4,65,17,44,0,1,151.00,2555.00,151.00,18241.00
1545,27,34,15,4,80,20,88,1,8,481.00,6446.00,60.12,55037.00
1546,30,8,12,4,119,15,18,0,1,444.00,4751.00,444.00,30887.00
1547,16,16,6,2,62,34,85,0,1,297.00,2404.00,297.00,22239.00
1548,35,13,14,1,62,30,29,1,1,446.00,2195.00,446.00,.00
1549,11,45,6,1,73,18,32,0,1,295.00,2912.00,295.00,93403.00
1550,22,12,6,2,66,24,71,1,2,316.00,10148.00,158.00,44856.00
1551,34,42,15,4,99,24,32,0,2,64.00,19955.00,32.00,69096.00
1552,24,17,15,4,72,25,33,0,2,345.00,24660.00,172.50,22070.00
1553,11,45,14,4,76,17,34,1,2,364.00,7840.00,182.00,.00
1554,7,14,15,4,110,6,46,0,2,82.00,22242.00,41.00,83894.00
1555,17,7,15,4,114,3,43,0,7,547.00,8873.00,78.14,53503.00
1556,15,49,15,4,99,24,72,0,6,475.00,7915.00,79.16,31383.00
1557,13,12,4,4,130,31,84,0,2,487.00,15641.00,243.50,32370.00
1558,35,41,14,2,118,16,4,0,1,554.00,4617.00,554.00,41167.00
1559,31,41,9,4,67,7,31,3,2,321.00,7920.00,160.50,89284.00
1560,16,1,8,3,74,34,80,0,2,12.00,26763.00,6.00,84178.00
1561,30,37,13,1,181,34,52,0,1,404.00,7256.00,404.00,29053.00
1562,35,27,15,4,86,17,14,0,2,538.00,18677.00,269.00,.00
1563,1,36,15,3,86,30,32,0,2,412.00,9472.00,206.00,.00
1564,35,39,8,4,72,24,59,0,3,345.00,5688.00,115.00,44833.00
1565,28,45,15,1,93,13,55,0,9,498.00,7031.00,55.33,16224.00
1566,18,46,5,2,118,1,59,0,2,612.00,13869.00,306.00,28432.00
1567,30,14,16,2,65,23,95,0,3,21.00,5245.00,7.00,46061.00
1568,7,3,6,3,72,12,61,0,6,471.00,5555.00,78.50,74015.00
1569,7,41,15,1,66,5,66,0,2,201.00,23813.00,100.50,88680.00
1570,30,19,15,3,80,28,78,0,1,87.00,3218.00,87.00,68776.00
1571,30,53,6,3,115,4,61,0,2,552.00,32643.00,276.00,77915.00
1572,13,50,15,1,64,2,66,0,9,272.00,5138.00,30.22,72264.00
1573,13,16,15,3,86,12,96,0,8,412.00,6179.00,51.50,.00
1574,1,25,6,2,66,16,35,4,1,316.00,2004.00,316.00,.00
1575,1,41,8,4,74,17,32,0,9,30.00,5928.00,3.33,40531.00
1576,26,26,15,2,82,10,17,1,2,343.00,26180.00,171.50,68189.00
1577,16,11,15,3,69,4,39,0,5,109.00,5575.00,21.80,91416.00
1578,11,50,2,2,121,5,94,0,8,871.00,8510.00,108.87,.00
1579,31,57,6,1,74,4,79,2,1,355.00,2953.00,355.00,76474.00
1580,13,31,15,4,83,3,72,3,1,326.00,3237.00,326.00,60244.00
1581,16,52,17,3,189,11,7,0,8,907.00,15031.00,113.37,59456.00
1582,22,56,9,4,68,2,34,0,5,109.00,5334.00,21.80,74606.00
1583,30,52,6,2,77,2,71,0,9,554.00,5107.00,61.55,.00
1584,35,32,15,1,72,31,45,0,9,171.00,5838.00,19.00,55419.00
1585,1,28,4,2,132,17,34,0,3,950.00,9338.00,316.66,.00
1586,34,31,15,2,69,5,85,1,2,40.00,6919.00,20.00,.00
1587,23,56,6,4,68,13,99,0,3,326.00,5431.00,108.66,57125.00
1588,22,52,15,1,99,10,3,0,4,222.00,7822.00,55.50,33963.00
1589,19,35,15,3,66,7,64,0,1,105.00,2674.00,105.00,68787.00
1590,30,1,15,3,64,24,8,0,2,178.00,17786.00,89.00,99790.00
1591,27,24,8,2,111,2,72,2,7,377.00,8652.00,53.85,65605.00
1592,16,29,4,4,198,29,96,5,1,1386.00,6930.00,1386.00,29318.00
1593,16,59,9,2,83,30,72,0,7,398.00,6369.00,56.85,34498.00
1594,1,49,18,3,183,3,78,0,2,145.00,22195.00,72.50,78965.00
1595,32,9,15,3,64,2,52,2,5,138.00,5041.00,27.60,61972.00
1596,32,26,15,4,87,27,22,0,1,386.00,3450.00,386.00,39248.00
1597,14,23,15,4,111,4,85,3,1,589.00,4240.00,589.00,49746.00
1598,1,26,15,3,90,19,91,0,1,659.00,3237.00,659.00,.00
1599,14,55,15,2,96,28,86,0,3,252.00,7715.00,84.00,48784.00
1600,30,38,15,2,76,31,29,0,7,62.00,6131.00,8.85,90778.00
1601,35,25,15,4,63,3,73,2,2,302.00,14914.00,151.00,45963.00
1602,1,17,15,4,67,0,13,0,9,321.00,5380.00,35.66,55350.00
1603,7,57,15,2,107,9,18,0,1,513.00,4330.00,513.00,60475.00
1604,1,24,5,2,125,10,43,0,9,615.00,8558.00,68.33,.00
1605,35,55,4,4,132,17,31,0,1,633.00,5165.00,633.00,12904.00
1606,32,56,6,1,99,22,46,1,7,580.00,7785.00,82.85,44897.00
1607,35,2,15,4,69,3,92,0,1,331.00,2453.00,331.00,29735.00
1608,7,43,8,3,88,7,3,0,2,631.00,10656.00,315.50,72540.00
1609,19,22,15,1,81,8,26,0,7,123.00,6418.00,17.57,46648.00
1610,1,52,9,4,63,2,71,0,2,302.00,7564.00,151.00,48381.00
1611,18,52,15,1,83,2,82,0,1,379.00,3337.00,379.00,60607.00
1612,35,16,6,4,61,3,12,1,1,351.00,2417.00,351.00,51808.00
1613,7,3,6,4,111,12,6,0,9,536.00,8798.00,59.55,24550.00
1614,13,32,15,4,92,19,75,2,2,441.00,10714.00,220.50,55994.00
1615,32,37,15,1,97,1,40,0,2,1154.00,24096.00,577.00,.00
1616,17,35,15,3,65,2,85,0,5,442.00,5116.00,88.40,95427.00
1617,14,10,15,1,80,14,17,0,9,6.00,5585.00,.66,.00
1618,11,55,8,1,69,14,94,0,2,159.00,8256.00,79.50,62902.00
1619,7,8,4,1,126,14,18,1,1,604.00,5013.00,604.00,65165.00
1620,17,40,2,2,138,0,20,0,1,662.00,5553.00,662.00,33255.00
1621,1,36,8,2,102,16,1,0,2,489.00,12280.00,244.50,88340.00
1622,35,38,16,4,99,8,79,0,1,475.00,4012.00,475.00,47221.00
1623,35,29,2,4,105,15,56,0,2,355.00,12522.00,177.50,44341.00
1624,7,58,15,3,79,29,49,1,1,80.00,3118.00,80.00,23008.00
1625,17,55,15,4,96,28,90,5,5,460.00,5926.00,92.00,23091.00
1626,10,33,4,2,109,26,75,0,3,287.00,8711.00,95.66,92606.00
1627,1,46,15,1,76,2,73,3,2,364.00,8750.00,182.00,59047.00
1628,1,21,9,3,62,15,11,0,6,362.00,4328.00,60.33,24711.00
1629,35,51,15,3,68,12,85,0,3,326.00,5503.00,108.66,76839.00
1630,11,55,2,2,117,11,42,0,4,516.00,9448.00,129.00,85221.00
1631,11,8,13,1,134,6,9,0,2,346.00,25626.00,173.00,14278.00
1632,16,9,15,2,107,11,47,2,6,438.00,8578.00,73.00,78077.00
1633,30,28,6,4,64,0,74,0,1,307.00,2500.00,307.00,56172.00
1634,1,55,18,2,225,21,35,0,8,358.00,18042.00,44.75,35704.00
1635,30,32,15,1,74,9,2,0,3,355.00,5897.00,118.33,39188.00
1636,16,4,8,1,71,34,14,0,2,511.00,8160.00,255.50,24980.00
1637,2,42,15,4,65,0,3,0,3,240.00,5228.00,80.00,92472.00
1638,19,6,15,2,107,11,48,1,1,220.00,4126.00,220.00,34080.00
1639,19,54,13,4,100,23,19,1,3,215.00,8000.00,71.66,63834.00
1640,35,57,15,4,66,8,66,2,3,316.00,4792.00,105.33,20181.00
1641,30,8,15,3,68,6,22,1,1,247.00,2743.00,247.00,95782.00
1642,1,49,18,2,190,8,53,0,4,912.00,14941.00,228.00,22978.00
1643,16,19,4,2,110,17,58,2,3,796.00,7600.00,265.33,.00
1644,13,5,15,4,91,23,51,0,3,603.00,7295.00,201.00,34062.00
1645,1,32,14,3,94,20,91,2,5,286.00,7163.00,57.20,44527.00
1646,1,55,15,2,71,22,0,0,2,599.00,7194.00,299.50,.00
1647,30,29,15,2,94,26,62,0,1,77.00,3781.00,77.00,46573.00
1648,11,27,8,4,85,21,32,0,2,574.00,16301.00,287.00,19614.00
1649,32,24,15,1,64,7,95,0,1,307.00,2496.00,307.00,49136.00
1650,13,52,6,2,65,24,45,1,4,312.00,4460.00,78.00,.00
1651,16,35,15,2,95,3,54,0,1,281.00,3861.00,281.00,93272.00
1652,17,8,15,2,73,12,42,0,7,794.00,5328.00,113.42,.00
1653,1,57,5,1,112,35,81,1,3,537.00,8084.00,179.00,20169.00
1654,35,50,4,4,112,23,28,1,2,286.00,21504.00,143.00,60228.00
1655,22,46,14,3,72,2,40,0,3,345.00,5605.00,115.00,21171.00
1656,16,51,6,2,74,8,9,4,2,355.00,8503.00,177.50,87771.00
1657,2,33,18,1,191,14,94,1,8,916.00,14032.00,114.50,.00
1658,16,57,15,2,107,9,18,0,1,513.00,4330.00,513.00,60475.00
1659,1,20,4,3,118,22,42,1,3,161.00,9419.00,53.66,87840.00
1660,19,36,9,2,66,8,11,0,2,316.00,7163.00,158.00,.00
