1636,EU48798,Basic,College,Disabled,F,Suburban,Divorced,5
1637,EU54076,Basic,Bachelor,Employed,M,Urban,Married,2
1638,EU59853,Premium,College,Employed,M,Rural,Married,3
1639,EU68825,Basic,Master,Employed,F,Rural,Married,2
1640,EU78163,Basic,College,Disabled,F,Suburban,Married,3
1641,EU81458,Basic,Doctor,Employed,F,Urban,Married,2
1642,EU95973,Basic,Bachelor,Disabled,F,Suburban,Married,3
1643,EU98982,Basic,High School or Below,Unemployed,M,Suburban,Single,1
1644,EV14053,Extended,High School or Below,Employed,F,Suburban,Married,3
1645,EV14479,Extended,Bachelor,Employed,M,Urban,Married,3
1646,EV15014,Basic,Bachelor,Unemployed,M,Suburban,Single,3
1647,EV15646,Extended,College,Employed,M,Rural,Married,3
1648,EV19512,Extended,Master,Retired,F,Suburban,Married,5
1649,EV32492,Basic,Bachelor,Employed,M,Suburban,Divorced,1
1650,EV34073,Basic,College,Unemployed,F,Suburban,Divorced,3
1651,EV39201,Extended,College,Employed,F,Urban,Married,3
1652,EV39637,Basic,High School or Below,Unemployed,F,Suburban,Single,2
1653,EV46476,Basic,Bachelor,Disabled,M,Suburban,Married,3
1654,EV53200,Basic,College,Employed,M,Urban,Divorced,5
1655,EV57176,Basic,High School or Below,Employed,F,Suburban,Divorced,3
1656,EV60177,Basic,High School or Below,Employed,F,Suburban,Single,3
1657,EV66951,Basic,Master,Unemployed,M,Suburban,Married,5
1658,EV68375,Premium,College,Employed,M,Suburban,Married,3
1659,EV68966,Basic,College,Employed,M,Rural,Married,3
1660,EV78251,Basic,Doctor,Unemployed,F,Suburban,Single,2
1661,EV95033,Basic,Master,Employed,M,Suburban,Married,2
1662,EW13798,Extended,Doctor,Employed,F,Suburban,Married,3
1663,EW15755,Extended,Master,Employed,F,Rural,Married,3
1664,EW16697,Basic,High School or Below,Employed,F,Rural,Married,1
1665,EW17514,Premium,Master,Employed,M,Rural,Married,3
1666,EW27959,Basic,Bachelor,Employed,F,Urban,Single,3
1667,EW33419,Basic,High School or Below,Medical Leave,F,Suburban,Married,3
1668,EW34576,Basic,High School or Below,Employed,F,Suburban,Divorced,1
1669,EW34780,Premium,Bachelor,Disabled,F,Suburban,Divorced,3
1670,EW35231,Extended,High School or Below,Employed,F,Suburban,Married,2
1671,EW38459,Basic,Bachelor,Employed,F,Rural,Married,5
1672,EW46828,Basic,High School or Below,Employed,M,Suburban,Divorced,1
1673,EW51866,Extended,College,Employed,F,Rural,Married,1
1674,EW67348,Basic,College,Employed,F,Suburban,Divorced,5
1675,EW67766,Extended,College,Unemployed,F,Suburban,Married,3
1676,EW68125,Basic,Bachelor,Employed,F,Urban,Divorced,3
1677,EW73206,Basic,Bachelor,Employed,F,Urban,Married,3
1678,EW73451,Basic,High School or Below,Employed,M,Suburban,Married,1
1679,EW82164,Basic,Bachelor,Employed,F,Suburban,Married,3
1680,EW86465,Basic,High School or Below,Employed,M,Suburban,Married,1
1681,EX13440,Basic,High School or Below,Unemployed,M,Suburban,Single,2
1682,EX28656,Premium,College,Employed,F,Suburban,Divorced,2
1683,EX46492,Extended,Master,Employed,F,Urban,Married,1
1684,EX61844,Basic,High School or Below,Employed,M,Urban,Married,1
1685,EX63393,Extended,Master,Employed,F,Suburban,Married,3
1686,EX72956,Basic,Bachelor,Employed,F,Rural,Single,3
1687,EX73249,Basic,College,Unemployed,F,Suburban,Single,1
1688,EX80215,Extended,College,Unemployed,F,Rural,Married,3
1689,EX89625,Basic,Bachelor,Employed,F,Suburban,Married,1
1690,EX97404,Basic,High School or Below,Unemployed,F,Suburban,Single,2
1691,EY13576,Basic,College,Unemployed,F,Suburban,Married,2
1692,EY19523,Basic,Bachelor,Disabled,M,Suburban,Divorced,4
1693,EY27917,Basic,Master,Employed,M,Rural,Married,2
1694,EY49684,Basic,Bachelor,Unemployed,F,Rural,Divorced,3
1695,EY50028,Extended,Doctor,Unemployed,M,Urban,Married,5
1696,EY71418,Premium,Bachelor,Disabled,F,Suburban,Married,2
1697,EY71439,Basic,High School or Below,Unemployed,M,Suburban,Single,3
1698,EY74093,Basic,High School or Below,Employed,M,Rural,Single,5
1699,EY75197,Premium,Bachelor,Unemployed,F,Suburban,Single,1
1700,EY78874,Basic,Doctor,Medical Leave,M,Suburban,Married,3
1701,EY83434,Extended,High School or Below,Unemployed,M,Suburban,Married,4
1702,EY86980,Extended,Bachelor,Employed,M,Rural,Single,2
1703,EY89842,Basic,Bachelor,Unemployed,M,Suburban,Single,1
1704,EY97047,Basic,College,Employed,M,Urban,Single,2
1705,EZ11341,Basic,College,Employed,M,Rural,Single,3
1706,EZ20115,Basic,Bachelor,Employed,M,Urban,Married,3
1707,EZ30498,Basic,Bachelor,Medical Leave,M,Suburban,Married,2
1708,EZ30537,Premium,Doctor,Employed,F,Rural,Married,2
1709,EZ39383,Basic,Bachelor,Employed,F,Suburban,Divorced,1
1710,EZ41764,Basic,Bachelor,Employed,M,Suburban,Married,3
1711,EZ43738,Basic,Bachelor,Medical Leave,F,Suburban,Married,3
1712,EZ48093,Basic,Bachelor,Employed,M,Suburban,Married,1
1713,EZ48947,Basic,College,Employed,M,Rural,Single,5
1714,EZ50606,Basic,High School or Below,Unemployed,F,Suburban,Married,2
1715,EZ51276,Extended,College,Unemployed,F,Suburban,Married,1
1716,EZ60033,Extended,Bachelor,Unemployed,F,Suburban,Married,3
1717,EZ70589,Extended,College,Employed,F,Rural,Married,4
1718,EZ70847,Basic,College,Employed,F,Suburban,Married,4
1719,EZ71780,Extended,High School or Below,Disabled,F,Suburban,Divorced,1
1720,EZ74530,Basic,High School or Below,Unemployed,M,Suburban,Single,5
1721,EZ75048,Extended,Doctor,Employed,M,Urban,Married,3
1722,EZ77297,Extended,Master,Employed,M,Urban,Single,3
1723,EZ78112,Basic,High School or Below,Employed,F,Urban,Single,3
1724,EZ80325,Extended,Bachelor,Unemployed,F,Suburban,Married,3
1725,EZ85603,Premium,College,Unemployed,F,Suburban,Married,1
1726,FA15338,Basic,High School or Below,Medical Leave,M,Suburban,Married,1
1727,FA15811,Extended,College,Employed,F,Rural,Married,5
1728,FA39525,Basic,High School or Below,Employed,M,Rural,Divorced,2
1729,FA46418,Extended,High School or Below,Employed,F,Suburban,Single,5
1730,FA57012,Basic,College,Unemployed,M,Suburban,Single,3
1731,FA59186,Basic,High School or Below,Unemployed,M,Suburban,Single,3
1732,FA82777,Basic,High School or Below,Unemployed,F,Suburban,Single,1
1733,FA89548,Basic,Bachelor,Unemployed,M,Suburban,Married,1
1734,FA90076,Basic,Bachelor,Unemployed,F,Suburban,Single,2
1735,FA90739,Extended,High School or Below,Unemployed,M,Suburban,Single,2
1736,FB17016,Extended,Bachelor,Employed,F,Suburban,Married,2
1737,FB21121,Basic,Bachelor,Employed,F,Suburban,Married,3
1738,FB23788,Basic,High School or Below,Employed,M,Suburban,Divorced,2
1739,FB25242,Basic,College,Employed,M,Suburban,Married,2
1740,FB49203,Extended,College,Unemployed,F,Suburban,Single,3
1741,FB55024,Extended,High School or Below,Employed,F,Suburban,Married,2
1742,FB68802,Basic,College,Unemployed,M,Suburban,Married,1
1743,FB71914,Extended,College,Unemployed,M,Suburban,Married,3
1744,FB76635,Basic,College,Employed,F,Urban,Married,2
1745,FB77856,Basic,College,Retired,M,Suburban,Married,5
1746,FB80807,Basic,Bachelor,Employed,M,Suburban,Single,2
1747,FB84235,Basic,College,Medical Leave,M,Suburban,Married,2
1748,FB84409,Basic,Bachelor,Employed,M,Rural,Married,1
1749,FB95288,Extended,High School or Below,Unemployed,M,Suburban,Married,3
1750,FB95495,Basic,College,Employed,M,Suburban,Single,3
1751,FC10193,Basic,College,Employed,F,Urban,Single,4
1752,FC15606,Extended,College,Employed,F,Urban,Married,2
1753,FC46260,Basic,Bachelor,Employed,F,Urban,Divorced,3
1754,FC48492,Extended,Bachelor,Unemployed,M,Suburban,Single,3
1755,FC52000,Basic,College,Employed,F,Rural,Married,2
1756,FC59209,Basic,Bachelor,Unemployed,F,Suburban,Married,3
1757,FC68244,Extended,High School or Below,Employed,M,Suburban,Married,2
1758,FC70869,Extended,High School or Below,Employed,F,Suburban,Married,1
1759,FD11364,Extended,Bachelor,Employed,F,Suburban,Single,2
1760,FD14790,Extended,Bachelor,Employed,M,Suburban,Married,2
1761,FD16853,Basic,High School or Below,Unemployed,F,Suburban,Married,1
1762,FD20455,Basic,Bachelor,Unemployed,M,Suburban,Single,3
1763,FD21881,Extended,College,Employed,M,Suburban,Divorced,2
1764,FD34314,Basic,Bachelor,Employed,M,Urban,Married,1
1765,FD36230,Basic,High School or Below,Employed,F,Rural,Married,3
1766,FD45309,Extended,High School or Below,Unemployed,M,Suburban,Single,2
1767,FD55376,Basic,High School or Below,Employed,M,Suburban,Married,3
1768,FD62224,Extended,College,Unemployed,F,Suburban,Single,2
1769,FD64348,Basic,High School or Below,Employed,M,Rural,Married,2
1770,FD72269,Basic,High School or Below,Disabled,F,Suburban,Married,3
1771,FD73388,Premium,Master,Disabled,F,Suburban,Divorced,1
1772,FD75102,Extended,College,Disabled,F,Rural,Divorced,3
1773,FD79560,Basic,High School or Below,Employed,F,Suburban,Divorced,1
1774,FD98839,Basic,College,Employed,M,Rural,Married,2
1775,FE12805,Premium,Bachelor,Employed,F,Suburban,Married,2
1776,FE20514,Basic,College,Employed,M,Urban,Single,2
1777,FE24232,Extended,High School or Below,Unemployed,F,Suburban,Married,5
1778,FE46445,Extended,High School or Below,Employed,F,Urban,Married,1
1779,FE62142,Basic,Bachelor,Employed,F,Rural,Married,2
1780,FE67098,Basic,College,Employed,M,Suburban,Married,5
1781,FE70473,Basic,College,Employed,F,Rural,Married,2
1782,FE73696,Extended,High School or Below,Employed,M,Urban,Married,2
1783,FE82005,Basic,Bachelor,Medical Leave,F,Suburban,Single,2
1784,FE84109,Extended,Bachelor,Disabled,M,Rural,Divorced,4
1785,FE84989,Basic,College,Employed,M,Urban,Married,4
1786,FE90301,Basic,Bachelor,Employed,F,Rural,Married,5
1787,FE93665,Basic,High School or Below,Unemployed,F,Suburban,Single,2
1788,FE93959,Basic,Doctor,Employed,M,Suburban,Single,3
1789,FE99816,Premium,Bachelor,Unemployed,F,Suburban,Married,5
1790,FF22360,Basic,Doctor,Employed,F,Rural,Married,4
1791,FF28650,Basic,Bachelor,Retired,M,Suburban,Divorced,2
1792,FF31523,Premium,Master,Employed,F,Urban,Married,4
1793,FF38892,Premium,High School or Below,Employed,F,Rural,Married,3
1794,FF53048,Extended,Master,Employed,F,Suburban,Single,1
1795,FF58467,Basic,Master,Employed,F,Rural,Divorced,1
1796,FF61670,Extended,High School or Below,Unemployed,M,Suburban,Single,3
1797,FF65294,Extended,High School or Below,Employed,M,Suburban,Married,2
1798,FF68864,Basic,Bachelor,Employed,F,Rural,Married,1
1799,FF75737,Basic,High School or Below,Employed,F,Suburban,Divorced,2
1800,FF77476,Basic,High School or Below,Retired,F,Suburban,Divorced,3
1801,FF84784,Basic,College,Employed,M,Suburban,Married,3
1802,FF93355,Premium,High School or Below,Employed,M,Urban,Married,4
1803,FF94034,Basic,Bachelor,Employed,F,Rural,Divorced,3
1804,FF94341,Extended,Bachelor,Employed,F,Suburban,Divorced,5
1805,FG15154,Extended,Bachelor,Employed,M,Suburban,Married,3
1806,FG15434,Basic,Master,Employed,F,Rural,Married,1
1807,FG16766,Premium,Bachelor,Employed,F,Suburban,Married,3
1808,FG16885,Premium,College,Unemployed,M,Suburban,Single,1
1809,FG18525,Basic,Bachelor,Unemployed,M,Rural,Married,5
1810,FG21322,Basic,Bachelor,Unemployed,F,Suburban,Single,2
1811,FG21377,Basic,Bachelor,Employed,F,Suburban,Married,3
1812,FG23952,Extended,College,Unemployed,M,Suburban,Single,2
1813,FG24548,Basic,Bachelor,Employed,M,Urban,Married,2
1814,FG24850,Basic,Master,Disabled,F,Suburban,Divorced,2
1815,FG29932,Extended,College,Employed,M,Suburban,Single,3
1816,FG31425,Basic,College,Employed,F,Suburban,Married,1
1817,FG35165,Basic,College,Employed,F,Urban,Married,4
1818,FG42635,Extended,College,Employed,M,Suburban,Married,2
1819,FG43850,Extended,High School or Below,Employed,M,Suburban,Single,2
1820,FG46258,Extended,College,Medical Leave,F,Urban,Married,4
1821,FG46631,Premium,Bachelor,Employed,F,Suburban,Married,2
1822,FG47217,Basic,Bachelor,Employed,M,Suburban,Married,3
1823,FG60807,Basic,High School or Below,Employed,F,Urban,Married,2
1824,FG63582,Extended,Bachelor,Unemployed,M,Suburban,Single,2
1825,FG63647,Premium,Bachelor,Unemployed,M,Suburban,Married,5
1826,FG64765,Basic,Bachelor,Employed,M,Urban,Single,1
1827,FG69718,Extended,High School or Below,Unemployed,F,Suburban,Single,3
1828,FG71665,Basic,Bachelor,Employed,M,Suburban,Married,1
1829,FG77231,Basic,Bachelor,Employed,F,Urban,Married,2
1830,FG91922,Basic,Master,Employed,M,Suburban,Married,1
1831,FG96614,Extended,Doctor,Employed,F,Suburban,Married,3
1832,FG99706,Extended,College,Unemployed,F,Suburban,Single,2
1833,FH14955,Basic,College,Unemployed,M,Suburban,Single,3
1834,FH22095,Basic,College,Employed,M,Suburban,Married,3
1835,FH22442,Basic,High School or Below,Employed,F,Rural,Married,3
1836,FH36069,Basic,College,Employed,F,Suburban,Married,1
1837,FH39423,Basic,Master,Employed,F,Rural,Married,2
1838,FH39427,Basic,Bachelor,Employed,M,Urban,Married,5
1839,FH43628,Extended,College,Retired,F,Suburban,Single,3
1840,FH51383,Basic,High School or Below,Employed,F,Urban,Married,3
1841,FH61723,Basic,Bachelor,Employed,F,Rural,Married,3
1842,FH65253,Extended,High School or Below,Employed,M,Suburban,Married,2
1843,FH68849,Basic,Bachelor,Unemployed,F,Suburban,Single,3
1844,FH69597,Basic,High School or Below,Employed,F,Urban,Married,3
1845,FH77504,Premium,Bachelor,Employed,F,Suburban,Single,3
1846,FH81263,Basic,High School or Below,Employed,M,Suburban,Married,3
1847,FH81409,Extended,High School or Below,Unemployed,M,Suburban,Single,3
1848,FH83537,Basic,High School or Below,Unemployed,F,Suburban,Single,3
1849,FH85960,Premium,College,Employed,M,Suburban,Divorced,2
1850,FH86704,Extended,High School or Below,Unemployed,M,Suburban,Single,3
1851,FH97700,Premium,Bachelor,Employed,F,Rural,Single,4
1852,FI11096,Basic,High School or Below,Unemployed,F,Suburban,Single,1
1853,FI13966,Premium,High School or Below,Employed,F,Suburban,Married,2
1854,FI14842,Basic,College,Unemployed,F,Suburban,Married,5
1855,FI17798,Basic,Doctor,Unemployed,M,Suburban,Married,3
1856,FI20423,Premium,High School or Below,Employed,F,Rural,Married,1
1857,FI22970,Basic,High School or Below,Medical Leave,F,Suburban,Married,2
1858,FI25204,Extended,Master,Employed,F,Urban,Single,3
1859,FI45719,Basic,Doctor,Employed,M,Urban,Married,1
1860,FI61059,Basic,College,Unemployed,M,Suburban,Single,2
1861,FI61655,Basic,Bachelor,Employed,M,Suburban,Married,1
1862,FI61723,Basic,Bachelor,Employed,M,Rural,Single,3
1863,FI65786,Extended,Master,Employed,F,Suburban,Married,2
1864,FI74985,Basic,High School or Below,Unemployed,F,Suburban,Single,2
1865,FI75266,Basic,Bachelor,Employed,M,Suburban,Married,2
1866,FI77477,Extended,College,Unemployed,M,Suburban,Single,4
1867,FI86516,Basic,Bachelor,Unemployed,F,Suburban,Single,2
1868,FI90697,Extended,Bachelor,Employed,M,Urban,Married,2
1869,FI92440,Extended,High School or Below,Employed,F,Rural,Married,4
1870,FI93397,Extended,Bachelor,Unemployed,F,Suburban,Single,2
1871,FJ12205,Extended,Master,Employed,M,Rural,Married,2
1872,FJ24418,Extended,Doctor,Unemployed,F,Suburban,Married,1
1873,FJ28407,Premium,High School or Below,Unemployed,M,Suburban,Married,3
1874,FJ31683,Basic,Doctor,Employed,F,Rural,Married,4
1875,FJ54907,Basic,College,Employed,F,Suburban,Married,2
1876,FJ57446,Basic,College,Employed,F,Suburban,Single,2
1877,FJ60600,Extended,High School or Below,Unemployed,F,Suburban,Single,2
1878,FJ62579,Basic,High School or Below,Unemployed,M,Suburban,Divorced,2
1879,FJ76376,Basic,Bachelor,Employed,M,Urban,Married,3
1880,FK10455,Extended,Bachelor,Employed,M,Rural,Married,3
1881,FK17363,Extended,High School or Below,Employed,F,Suburban,Divorced,4
1882,FK28721,Basic,High School or Below,Unemployed,M,Suburban,Single,2
1883,FK37308,Basic,Doctor,Unemployed,F,Rural,Married,2
1884,FK46365,Basic,College,Employed,F,Suburban,Married,4
1885,FK54851,Extended,High School or Below,Employed,M,Suburban,Married,3
1886,FK75497,Basic,College,Employed,M,Rural,Divorced,3
1887,FK85203,Basic,High School or Below,Employed,M,Suburban,Married,3
1888,FK94501,Basic,Bachelor,Unemployed,F,Urban,Married,5
1889,FK95213,Extended,Master,Employed,F,Urban,Married,3
1890,FK97285,Extended,High School or Below,Employed,F,Suburban,Married,3
1891,FL18392,Basic,Bachelor,Employed,F,Urban,Married,3
1892,FL22732,Basic,Bachelor,Employed,M,Urban,Married,2
1893,FL30667,Extended,College,Employed,F,Suburban,Married,3
1894,FL34139,Basic,High School or Below,Unemployed,M,Suburban,Single,3
1895,FL50532,Basic,Master,Employed,M,Suburban,Married,1
1896,FL50705,Premium,High School or Below,Employed,F,Suburban,Married,3
1897,FL55134,Basic,High School or Below,Retired,M,Suburban,Divorced,5
1898,FL59259,Extended,High School or Below,Medical Leave,F,Suburban,Divorced,5
1899,FL67726,Basic,High School or Below,Retired,M,Suburban,Divorced,4
1900,FL69363,Basic,Master,Employed,M,Rural,Single,2
1901,FL69981,Basic,Bachelor,Unemployed,F,Suburban,Married,3
1902,FL74984,Basic,Bachelor,Employed,M,Suburban,Divorced,2
1903,FL76894,Basic,High School or Below,Employed,M,Urban,Married,4
1904,FL77069,Basic,Bachelor,Employed,F,Rural,Married,3
1905,FL82372,Basic,College,Employed,F,Suburban,Divorced,2
1906,FL85008,Basic,High School or Below,Disabled,F,Suburban,Married,2
1907,FL96333,Extended,College,Employed,M,Urban,Married,5
1908,FM10372,Extended,College,Employed,F,Rural,Divorced,3
1909,FM12425,Extended,College,Employed,M,Suburban,Divorced,3
1910,FM14335,Extended,College,Employed,F,Rural,Divorced,4
1911,FM25704,Basic,Bachelor,Employed,M,Urban,Married,2
1912,FM30352,Premium,High School or Below,Unemployed,F,Suburban,Single,2
1913,FM31768,Extended,High School or Below,Employed,F,Suburban,Divorced,1
1914,FM37864,Extended,Bachelor,Employed,F,Urban,Divorced,3
1915,FM38725,Basic,High School or Below,Unemployed,F,Suburban,Single,2
1916,FM46980,Basic,College,Employed,M,Suburban,Married,1
1917,FM47139,Basic,College,Employed,F,Rural,Married,2
1918,FM52759,Basic,Bachelor,Employed,M,Suburban,Divorced,5
1919,FM54600,Premium,High School or Below,Unemployed,F,Suburban,Single,4
1920,FM55990,Premium,College,Employed,M,Suburban,Single,3
1921,FM59265,Basic,Bachelor,Unemployed,F,Suburban,Married,4
1922,FM61329,Basic,College,Employed,M,Suburban,Married,3
1923,FM67585,Basic,High School or Below,Employed,M,Rural,Married,3
1924,FM70419,Basic,College,Unemployed,M,Suburban,Single,2
1925,FM83188,Basic,Doctor,Unemployed,F,Suburban,Married,4
1926,FN33339,Premium,High School or Below,Employed,F,Suburban,Married,2
1927,FN44127,Extended,College,Medical Leave,M,Suburban,Married,2
1928,FN50615,Premium,High School or Below,Employed,F,Suburban,Single,4
1929,FN61865,Premium,Master,Employed,F,Rural,Single,5
1930,FN66189,Extended,College,Employed,F,Rural,Married,2
1931,FN66436,Extended,College,Employed,F,Urban,Married,3
1932,FN67085,Basic,College,Employed,M,Rural,Divorced,3
1933,FN69743,Basic,College,Retired,M,Suburban,Married,3
1934,FN77294,Basic,High School or Below,Employed,M,Suburban,Single,3
1935,FN80010,Basic,Master,Disabled,F,Suburban,Divorced,3
1936,FN98595,Extended,High School or Below,Employed,F,Rural,Married,5
1937,FN99437,Basic,College,Employed,M,Urban,Divorced,3
1938,FO13070,Basic,High School or Below,Employed,M,Suburban,Single,3
1939,FO13691,Basic,Doctor,Employed,M,Urban,Divorced,2
1940,FO33051,Premium,College,Medical Leave,M,Suburban,Divorced,1
1941,FO35655,Extended,Bachelor,Unemployed,M,Suburban,Single,2
1942,FO36473,Basic,Bachelor,Employed,F,Suburban,Married,3
1943,FO49408,Extended,High School or Below,Employed,M,Suburban,Single,2
1944,FO63400,Basic,College,Employed,F,Rural,Divorced,3
1945,FO74055,Extended,College,Employed,F,Rural,Married,3
1946,FO78512,Basic,Master,Employed,M,Rural,Married,3
1947,FO82261,Basic,College,Employed,M,Urban,Single,2
1948,FO83170,Basic,Doctor,Employed,M,Rural,Married,3
1949,FO99259,Premium,Bachelor,Retired,M,Suburban,Divorced,3
1950,FP10040,Basic,High School or Below,Employed,M,Urban,Married,2
1951,FP11025,Basic,Bachelor,Employed,F,Urban,Married,3
1952,FP11777,Extended,Doctor,Employed,M,Suburban,Divorced,3
1953,FP17993,Basic,Bachelor,Unemployed,F,Suburban,Married,1
1954,FP20500,Extended,Bachelor,Unemployed,M,Suburban,Single,3
1955,FP23103,Extended,Bachelor,Unemployed,M,Suburban,Married,2
1956,FP27229,Extended,College,Employed,F,Suburban,Single,3
1957,FP31685,Basic,Bachelor,Employed,F,Suburban,Single,2
1958,FP34904,Basic,College,Employed,M,Suburban,Married,2
1959,FP39090,Basic,Bachelor,Medical Leave,M,Suburban,Divorced,2
1960,FP45327,Basic,College,Employed,M,Suburban,Married,4
1961,FP51143,Basic,College,Unemployed,M,Suburban,Single,3
1962,FP53421,Basic,High School or Below,Retired,M,Suburban,Divorced,3
1963,FP59138,Extended,Master,Unemployed,M,Suburban,Single,2
1964,FP60372,Basic,Bachelor,Employed,M,Rural,Married,5
1965,FP65563,Basic,High School or Below,Employed,M,Urban,Married,4
1966,FP66510,Basic,High School or Below,Employed,F,Urban,Married,4
1967,FP66891,Basic,Bachelor,Unemployed,M,Suburban,Single,3
1968,FP67637,Basic,Bachelor,Employed,M,Urban,Married,5
1969,FP67680,Extended,High School or Below,Medical Leave,M,Suburban,Married,3
1970,FP78531,Basic,Bachelor,Employed,F,Rural,Single,3
1971,FP86246,Premium,Bachelor,Employed,M,Urban,Divorced,3
1972,FP93662,Extended,Master,Employed,F,Suburban,Married,3
1973,FP95606,Extended,College,Employed,F,Rural,Married,1
1974,FP99321,Extended,High School or Below,Unemployed,M,Suburban,Single,4
1975,FQ20031,Premium,High School or Below,Employed,M,Suburban,Married,2
1976,FQ22639,Extended,College,Employed,M,Rural,Married,3
1977,FQ24781,Basic,Master,Employed,F,Rural,Single,2
1978,FQ24929,Basic,Master,Employed,M,Suburban,Married,2
1979,FQ32742,Basic,Doctor,Employed,M,Urban,Divorced,1
1980,FQ33633,Basic,College,Employed,F,Rural,Married,5
1981,FQ46354,Extended,Bachelor,Employed,M,Rural,Married,3
1982,FQ51281,Basic,Bachelor,Employed,F,Rural,Married,2
1983,FQ61281,Extended,High School or Below,Employed,M,Suburban,Married,2
1984,FQ66070,Basic,College,Employed,M,Urban,Married,3
1985,FQ66351,Extended,Bachelor,Employed,F,Suburban,Single,3
1986,FQ70521,Premium,High School or Below,Employed,F,Rural,Married,3
1987,FQ79356,Basic,Bachelor,Medical Leave,F,Urban,Married,3
1988,FQ83162,Basic,College,Unemployed,M,Suburban,Divorced,4
1989,FQ88964,Basic,College,Unemployed,M,Suburban,Single,1
1990,FQ89652,Basic,College,Unemployed,F,Suburban,Single,2
1991,FQ93665,Basic,High School or Below,Employed,F,Suburban,Married,3
1992,FR12423,Basic,Bachelor,Medical Leave,M,Suburban,Divorced,2
1993,FR15853,Extended,High School or Below,Employed,M,Suburban,Married,5
1994,FR15942,Extended,Bachelor,Medical Leave,M,Suburban,Married,4
1995,FR17176,Basic,High School or Below,Unemployed,F,Suburban,Married,1
1996,FR26341,Basic,Master,Disabled,M,Urban,Married,2
1997,FR34560,Basic,Master,Medical Leave,F,Suburban,Divorced,2
1998,FR46645,Premium,Bachelor,Disabled,M,Suburban,Married,3
1999,FR48094,Basic,High School or Below,Unemployed,M,Suburban,Single,1
2000,FR54989,Extended,College,Unemployed,M,Suburban,Single,1
2001,FR55658,Extended,Master,Employed,M,Rural,Divorced,3
2002,FR56877,Extended,High School or Below,Employed,F,Suburban,Married,1
2003,FR66336,Basic,High School or Below,Unemployed,M,Suburban,Married,3
2004,FR81224,Basic,Master,Employed,M,Rural,Married,2
2005,FR82361,Extended,Doctor,Employed,M,Suburban,Single,1
2006,FS19862,Basic,Bachelor,Disabled,F,Suburban,Married,1
2007,FS29897,Basic,High School or Below,Unemployed,F,Suburban,Single,2
2008,FS31523,Extended,High School or Below,Unemployed,F,Suburban,Married,3
2009,FS37417,Basic,High School or Below,Unemployed,F,Suburban,Married,1
2010,FS38926,Extended,Bachelor,Employed,F,Rural,Married,3
2011,FS42516,Basic,College,Employed,M,Suburban,Married,2
2012,FS42690,Extended,College,Employed,M,Suburban,Married,4
2013,FS49381,Basic,Bachelor,Employed,F,Urban,Divorced,2
2014,FS55302,Basic,Bachelor,Employed,M,Suburban,Married,3
2015,FS56709,Basic,Doctor,Employed,M,Urban,Married,3
2016,FS67103,Extended,Bachelor,Unemployed,M,Suburban,Single,2
2017,FS67856,Basic,College,Employed,M,Suburban,Married,3
2018,FS70572,Extended,College,Employed,M,Rural,Divorced,3
2019,FS76657,Basic,College,Employed,F,Urban,Married,2
2020,FS81127,Basic,Bachelor,Unemployed,F,Suburban,Married,3
2021,FS84707,Basic,Doctor,Employed,F,Rural,Divorced,5
2022,FS86064,Basic,Bachelor,Unemployed,M,Suburban,Single,3
2023,FS97588,Basic,Bachelor,Employed,F,Urban,Married,2
2024,FT24768,Extended,Bachelor,Employed,M,Urban,Married,3
2025,FT56968,Basic,High School or Below,Employed,M,Suburban,Married,1
2026,FT61724,Basic,Bachelor,Employed,F,Rural,Married,3
2027,FT65961,Basic,College,Employed,F,Suburban,Married,3
2028,FT74388,Basic,High School or Below,Employed,M,Suburban,Single,5
2029,FT79229,Basic,Bachelor,Employed,F,Suburban,Divorced,4
2030,FT86104,Basic,College,Retired,M,Suburban,Single,3
2031,FU17577,Basic,High School or Below,Unemployed,F,Suburban,Single,2
2032,FU43761,Basic,Doctor,Disabled,F,Suburban,Married,5
2033,FU51754,Extended,High School or Below,Unemployed,M,Suburban,Single,1
2034,FU55433,Basic,High School or Below,Employed,M,Suburban,Married,1
2035,FU63281,Basic,Bachelor,Employed,M,Urban,Married,1
2036,FU65756,Basic,College,Employed,F,Suburban,Married,1
2037,FU74983,Extended,Bachelor,Employed,F,Urban,Divorced,5
2038,FU77365,Basic,Bachelor,Employed,F,Suburban,Married,3
2039,FU99476,Extended,High School or Below,Employed,M,Rural,Divorced,4
2040,FV14881,Basic,Doctor,Employed,F,Suburban,Married,3
2041,FV15346,Extended,College,Employed,M,Suburban,Divorced,1
2042,FV19421,Basic,Bachelor,Unemployed,M,Urban,Married,3
2043,FV21968,Basic,Bachelor,Employed,F,Rural,Married,5
2044,FV22585,Extended,College,Employed,M,Rural,Divorced,2
2045,FV33188,Basic,Bachelor,Medical Leave,M,Suburban,Single,4
2046,FV38119,Extended,High School or Below,Unemployed,M,Suburban,Married,4
2047,FV42881,Basic,College,Employed,F,Rural,Married,2
2048,FV54537,Basic,College,Employed,M,Suburban,Married,3
2049,FV58292,Basic,Bachelor,Employed,M,Suburban,Single,2
2050,FV62588,Basic,High School or Below,Employed,M,Rural,Married,2
2051,FV63234,Basic,Bachelor,Unemployed,F,Suburban,Divorced,3
2052,FV70604,Premium,Bachelor,Unemployed,F,Suburban,Single,3
2053,FV72595,Extended,Bachelor,Unemployed,M,Suburban,Single,1
